created_at,entry_id,userid,Latitude,Longitude,PM25,TrackName,icon,TVOC,Comments,arf1,arf2,elevation,status
2020-12-09 15:06:25 PST,177,xxxxxxxxxx,38.08757,-122.55024,32,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,along 123,,,,
2020-12-09 15:07:01 PST,178,xxxxxxxxxx,38.08765,-122.55061,31,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,along 123,,,,
2020-12-09 15:07:42 PST,179,xxxxxxxxxx,38.08755,-122.55067,28,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:08:23 PST,180,xxxxxxxxxx,38.08753,-122.55064,39,no name,https://maps.google.com/mapfiles/kml/paddle/orange-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:09:00 PST,181,xxxxxxxxxx,38.08753,-122.55064,37,no name,https://maps.google.com/mapfiles/kml/paddle/orange-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:09:39 PST,182,xxxxxxxxxx,38.08753,-122.55064,35,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:10:21 PST,183,xxxxxxxxxx,38.08753,-122.55064,37,no name,https://maps.google.com/mapfiles/kml/paddle/orange-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:11:00 PST,184,xxxxxxxxxx,38.08753,-122.55064,35,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:11:42 PST,185,xxxxxxxxxx,38.08753,-122.55064,33,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:12:19 PST,186,xxxxxxxxxx,38.08753,-122.55064,37,no name,https://maps.google.com/mapfiles/kml/paddle/orange-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:13:00 PST,187,xxxxxxxxxx,38.08753,-122.55064,34,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:13:44 PST,188,xxxxxxxxxx,38.08753,-122.55064,32,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:14:20 PST,189,xxxxxxxxxx,38.08753,-122.55064,32,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:14:59 PST,190,xxxxxxxxxx,38.08753,-122.55064,31,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:15:39 PST,191,xxxxxxxxxx,38.08753,-122.55064,29,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:16:23 PST,192,xxxxxxxxxx,38.08753,-122.55064,28,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:16:59 PST,193,xxxxxxxxxx,38.08753,-122.55064,28,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:17:42 PST,194,xxxxxxxxxx,38.08753,-122.55064,27,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:18:20 PST,195,xxxxxxxxxx,38.08753,-122.55064,26,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:18:59 PST,196,xxxxxxxxxx,38.08753,-122.55064,26,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:19:39 PST,197,xxxxxxxxxx,38.08753,-122.55064,25,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:20:21 PST,198,xxxxxxxxxx,38.08753,-122.55064,17,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:21:00 PST,199,xxxxxxxxxx,38.08753,-122.55064,26,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:21:44 PST,200,xxxxxxxxxx,38.08753,-122.55064,22,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:22:23 PST,201,xxxxxxxxxx,38.08753,-122.55064,25,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:22:59 PST,202,xxxxxxxxxx,38.08753,-122.55064,25,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:23:42 PST,203,xxxxxxxxxx,38.08753,-122.55064,27,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:24:19 PST,204,xxxxxxxxxx,38.08753,-122.55064,26,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:24:59 PST,205,xxxxxxxxxx,38.08753,-122.55064,24,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:25:43 PST,206,xxxxxxxxxx,38.08753,-122.55064,22,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:26:22 PST,207,xxxxxxxxxx,38.08753,-122.55064,24,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:26:59 PST,208,xxxxxxxxxx,38.08753,-122.55064,26,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:27:43 PST,209,xxxxxxxxxx,38.08753,-122.55064,22,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:28:21 PST,210,xxxxxxxxxx,38.08753,-122.55064,22,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:29:01 PST,211,xxxxxxxxxx,38.08753,-122.55064,21,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:29:43 PST,212,xxxxxxxxxx,38.08753,-122.55064,22,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:30:24 PST,213,xxxxxxxxxx,38.08753,-122.55064,28,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:31:02 PST,214,xxxxxxxxxx,38.08753,-122.55064,30,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:31:42 PST,215,xxxxxxxxxx,38.08753,-122.55064,30,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:32:22 PST,216,xxxxxxxxxx,38.08753,-122.55064,23,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:33:00 PST,217,xxxxxxxxxx,38.08753,-122.55064,28,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
2020-12-09 15:33:39 PST,218,xxxxxxxxxx,38.08753,-122.55064,20,no name,https://maps.google.com/mapfiles/kml/paddle/ylw-circle_maps.png,0.00000,inncostco,,,,
